date,time,temp(c),salinity(ppt),conduct(mS/cm),velocity(m/sec),datetime,,
9/4/2022,9:40,12.22,30.99,36.04,1492.7,09/04/2022 9:40:00,,
9/4/2022,10:00,12.28,30.99,36.1,1492.91,09/04/2022 10:00:00,,
9/4/2022,10:20,12.47,30.97,36.25,1493.55,09/04/2022 10:20:00,,
9/4/2022,10:40,12.73,30.98,36.48,1494.43,09/04/2022 10:40:00,,
9/4/2022,11:00,12.88,30.98,36.61,1494.95,09/04/2022 11:00:00,,
9/4/2022,11:20,12.95,31.04,36.73,1495.25,09/04/2022 11:20:00,,
9/4/2022,11:40,13.01,31.06,36.81,1495.48,09/04/2022 11:40:00,,
9/4/2022,12:00,13.1,31.08,36.91,1495.82,09/04/2022 12:00:00,,
9/4/2022,12:20,13.17,31.03,36.91,1495.98,09/04/2022 12:20:00,,
9/4/2022,12:40,13.17,30.91,36.79,1495.84,09/04/2022 12:40:00,,
9/4/2022,13:00,13.23,30.86,36.79,1495.99,09/04/2022 13:00:00,,
9/4/2022,13:20,13.26,30.79,36.74,1496.01,09/04/2022 13:20:00,,
9/4/2022,13:40,13.07,30.83,36.61,1495.41,09/04/2022 13:40:00,,
9/4/2022,14:00,12.98,30.81,36.51,1495.07,09/04/2022 14:00:00,,
9/4/2022,14:20,12.76,30.7,36.21,1494.19,09/04/2022 14:20:00,,
9/4/2022,14:40,12.79,30.61,36.13,1494.19,09/04/2022 14:40:00,,
9/4/2022,15:00,13.2,30.54,36.42,1495.49,09/04/2022 15:00:00,,
9/4/2022,15:20,13.86,31.02,37.5,1498.25,09/04/2022 15:20:00,,
9/4/2022,15:40,14.41,30.97,37.94,1500.02,09/04/2022 15:40:00,,
9/4/2022,16:00,14.91,30.81,38.2,1501.43,09/04/2022 16:00:00,,
9/4/2022,16:20,15.37,30.73,38.51,1502.8,09/04/2022 16:20:00,,
9/4/2022,16:40,15.34,30.62,38.36,1502.57,09/04/2022 16:40:00,,
9/4/2022,17:00,15,30.56,38,1501.43,09/04/2022 17:00:00,,
9/4/2022,17:20,14.45,30.63,37.59,1499.72,09/04/2022 17:20:00,,
9/4/2022,17:40,14.1,30.6,37.26,1498.56,09/04/2022 17:40:00,,
9/4/2022,18:00,13.82,30.36,36.76,1497.35,09/04/2022 18:00:00,,
9/4/2022,18:20,13.57,30.55,36.75,1496.76,09/04/2022 18:20:00,,
9/4/2022,18:40,13.26,30.54,36.47,1495.7,09/04/2022 18:40:00,,
9/4/2022,19:00,13.29,30.56,36.52,1495.83,09/04/2022 19:00:00,,
9/4/2022,19:20,14.1,30.62,37.29,1498.59,09/04/2022 19:20:00,,
9/4/2022,19:40,14.41,30.79,37.74,1499.81,09/04/2022 19:40:00,,
9/4/2022,20:00,14.45,30.63,37.59,1499.72,09/04/2022 20:00:00,,
9/4/2022,20:20,14.26,30.66,37.46,1499.15,09/04/2022 20:20:00,,
9/4/2022,20:40,14.07,30.73,37.38,1498.63,09/04/2022 20:40:00,,
9/4/2022,21:00,13.61,30.52,36.75,1496.83,09/04/2022 21:00:00,,
9/4/2022,21:20,13.26,30.98,36.94,1496.23,09/04/2022 21:20:00,,
9/4/2022,21:40,13.36,31,37.04,1496.57,09/04/2022 21:40:00,,
9/4/2022,22:00,13.54,31.01,37.22,1497.21,09/04/2022 22:00:00,,
9/4/2022,22:20,13.76,30.89,37.28,1497.78,09/04/2022 22:20:00,,
9/4/2022,22:40,14.01,30.85,37.46,1498.56,09/04/2022 22:40:00,,
9/4/2022,23:00,14.01,30.83,37.43,1498.54,09/04/2022 23:00:00,,
9/4/2022,23:20,14.04,30.71,37.33,1498.5,09/04/2022 23:20:00,,
9/4/2022,23:40,14.17,30.71,37.44,1498.9,09/04/2022 23:40:00,,
9/4/2022,0:00,14.29,30.68,37.51,1499.27,09/04/2022 0:00:00,,
9/5/2022,0:20,14.35,30.68,37.57,1499.47,09/05/2022 0:20:00,,
9/5/2022,0:40,14.38,30.65,37.57,1499.54,09/05/2022 0:40:00,,
9/5/2022,1:00,14.41,30.4,37.32,1499.35,09/05/2022 1:00:00,,
9/5/2022,1:20,14.45,30.52,37.47,1499.58,09/05/2022 1:20:00,,
9/5/2022,1:40,14.48,30.45,37.42,1499.6,09/05/2022 1:40:00,,
9/5/2022,2:00,14.51,30.33,37.32,1499.57,09/05/2022 2:00:00,,
9/5/2022,2:20,14.54,30.22,37.22,1499.53,09/05/2022 2:20:00,,
9/5/2022,2:40,14.51,30.29,37.27,1499.51,09/05/2022 2:40:00,,
9/5/2022,3:00,14.48,30.22,37.17,1499.33,09/05/2022 3:00:00,,
9/5/2022,3:20,14.45,29.95,36.85,1498.91,09/05/2022 3:20:00,,
9/5/2022,3:40,14.35,30.05,36.87,1498.72,09/05/2022 3:40:00,,
9/5/2022,4:00,14.23,29.87,36.57,1498.1,09/05/2022 4:00:00,,
9/5/2022,4:20,14.1,30.78,37.46,1498.78,09/05/2022 4:20:00,,
9/5/2022,4:40,14.07,30.92,37.58,1498.84,09/05/2022 4:40:00,,
9/5/2022,5:00,14.17,30.84,37.59,1499.06,09/05/2022 5:00:00,,
9/5/2022,5:20,14.1,30.87,37.56,1498.89,09/05/2022 5:20:00,,
9/5/2022,5:40,13.98,30.92,37.51,1498.54,09/05/2022 5:40:00,,
9/5/2022,6:00,13.89,30.81,37.3,1498.1,09/05/2022 6:00:00,,
9/5/2022,6:20,13.73,30.82,37.18,1497.6,09/05/2022 6:20:00,,
9/5/2022,6:40,13.48,30.76,36.9,1496.7,09/05/2022 6:40:00,,
9/5/2022,7:00,13.2,30.82,36.72,1495.83,09/05/2022 7:00:00,,
9/5/2022,7:20,12.92,30.76,36.41,1494.8,09/05/2022 7:20:00,,
9/5/2022,7:40,12.63,30.68,36.08,1493.74,09/05/2022 7:40:00,,
9/5/2022,8:00,12.38,30.6,35.77,1492.78,09/05/2022 8:00:00,,
9/5/2022,8:20,12.19,30.56,35.57,1492.07,09/05/2022 8:20:00,,
9/5/2022,8:40,12.16,30.54,35.52,1491.94,09/05/2022 8:40:00,,
9/5/2022,9:00,12.19,30.54,35.55,1492.04,09/05/2022 9:00:00,,
9/5/2022,9:20,12.22,30.49,35.52,1492.09,09/05/2022 9:20:00,,
9/5/2022,9:40,12.22,30.35,35.37,1491.92,09/05/2022 9:40:00,,
9/5/2022,10:00,12.25,30.32,35.37,1492,09/05/2022 10:00:00,,
9/5/2022,10:20,12.28,29.99,35.05,1491.71,09/05/2022 10:20:00,,
9/5/2022,10:40,12.31,30.11,35.2,1491.96,09/05/2022 10:40:00,,
9/5/2022,11:00,12.35,29.97,35.08,1491.89,09/05/2022 11:00:00,,
9/5/2022,11:20,12.35,29.8,34.9,1491.69,09/05/2022 11:20:00,,
9/5/2022,11:40,12.35,29.54,34.63,1491.38,09/05/2022 11:40:00,,
9/5/2022,12:00,12.35,29.19,34.26,1490.95,09/05/2022 12:00:00,,
9/5/2022,12:20,12.35,29.05,34.11,1490.78,09/05/2022 12:20:00,,
9/5/2022,12:40,12.31,29.16,34.2,1490.81,09/05/2022 12:40:00,,
9/5/2022,13:00,12.44,29.02,34.16,1491.08,09/05/2022 13:00:00,,
9/5/2022,13:20,12.47,29,34.16,1491.16,09/05/2022 13:20:00,,
9/5/2022,13:40,12.54,28.88,34.09,1491.23,09/05/2022 13:40:00,,
9/5/2022,14:00,12.73,28.74,34.09,1491.71,09/05/2022 14:00:00,,
9/5/2022,14:20,12.95,28.86,34.39,1492.61,09/05/2022 14:20:00,,
9/5/2022,14:40,13.2,29.29,35.07,1493.99,09/05/2022 14:40:00,,
9/5/2022,15:00,13.32,29.24,35.12,1494.35,09/05/2022 15:00:00,,
9/5/2022,15:20,13.32,29.27,35.15,1494.38,09/05/2022 15:20:00,,
9/5/2022,15:40,13.26,29.22,35.05,1494.11,09/05/2022 15:40:00,,
9/5/2022,16:00,13.17,29.18,34.92,1493.74,09/05/2022 16:00:00,,
9/5/2022,16:20,12.88,29.18,34.69,1492.79,09/05/2022 16:20:00,,
9/5/2022,16:40,12.73,29.11,34.49,1492.17,09/05/2022 16:40:00,,
9/5/2022,17:00,12.69,28.97,34.31,1491.89,09/05/2022 17:00:00,,
9/5/2022,17:20,12.69,29,34.34,1491.92,09/05/2022 17:20:00,,
9/5/2022,17:40,12.76,28.86,34.24,1491.96,09/05/2022 17:40:00,,
9/5/2022,18:00,13.17,28.83,34.55,1493.32,09/05/2022 18:00:00,,
9/5/2022,18:20,13.61,28.67,34.73,1494.61,09/05/2022 18:20:00,,
9/5/2022,18:40,13.64,28.56,34.63,1494.57,09/05/2022 18:40:00,,
9/5/2022,19:00,13.61,28.37,34.41,1494.25,09/05/2022 19:00:00,,
9/5/2022,19:20,13.61,28.33,34.36,1494.2,09/05/2022 19:20:00,,
9/5/2022,19:40,13.54,28.37,34.36,1494.04,09/05/2022 19:40:00,,
9/5/2022,20:00,13.45,28.28,34.18,1493.61,09/05/2022 20:00:00,,
9/5/2022,20:20,13.29,28.26,34.03,1493.06,09/05/2022 20:20:00,,
9/5/2022,20:40,13.26,28.46,34.23,1493.2,09/05/2022 20:40:00,,
9/5/2022,21:00,13.39,28.51,34.38,1493.68,09/05/2022 21:00:00,,
9/5/2022,21:20,13.57,28.4,34.41,1494.17,09/05/2022 21:20:00,,
9/5/2022,21:40,13.64,28.15,34.19,1494.08,09/05/2022 21:40:00,,
9/5/2022,22:00,13.76,28.83,35.04,1495.32,09/05/2022 22:00:00,,
9/5/2022,22:20,13.92,28.69,35.01,1495.67,09/05/2022 22:20:00,,
9/5/2022,22:40,13.95,28.56,34.89,1495.61,09/05/2022 22:40:00,,
9/5/2022,23:00,14.07,28.42,34.84,1495.86,09/05/2022 23:00:00,,
9/5/2022,23:20,14.14,28.45,34.92,1496.1,09/05/2022 23:20:00,,
9/5/2022,23:40,14.2,28.11,34.6,1495.9,09/05/2022 23:40:00,,
9/5/2022,0:00,14.45,28.09,34.78,1496.69,09/05/2022 0:00:00,,
9/6/2022,0:20,14.6,27.92,34.71,1496.99,09/06/2022 0:20:00,,
9/6/2022,0:40,14.75,27.79,34.68,1497.34,09/06/2022 0:40:00,,
9/6/2022,1:00,14.94,27.71,34.74,1497.84,09/06/2022 1:00:00,,
9/6/2022,1:20,15.15,27.62,34.82,1498.44,09/06/2022 1:20:00,,
9/6/2022,1:40,15.28,27.52,34.8,1498.71,09/06/2022 1:40:00,,
9/6/2022,2:00,15.31,27.56,34.87,1498.86,09/06/2022 2:00:00,,
9/6/2022,2:20,15.31,27.59,34.9,1498.88,09/06/2022 2:20:00,,
9/6/2022,2:40,15.18,27.69,34.92,1498.62,09/06/2022 2:40:00,,
9/6/2022,3:00,15.06,27.73,34.87,1498.27,09/06/2022 3:00:00,,
9/6/2022,3:20,15,27.84,34.94,1498.2,09/06/2022 3:20:00,,
9/6/2022,3:40,14.97,27.84,34.91,1498.1,09/06/2022 3:40:00,,
9/6/2022,4:00,14.91,27.79,34.81,1497.84,09/06/2022 4:00:00,,
9/6/2022,4:20,14.85,27.7,34.66,1497.54,09/06/2022 4:20:00,,
9/6/2022,4:40,14.75,27.59,34.46,1497.1,09/06/2022 4:40:00,,
9/6/2022,5:00,14.66,27.48,34.26,1496.67,09/06/2022 5:00:00,,
9/6/2022,5:20,14.45,27.38,33.98,1495.84,09/06/2022 5:20:00,,
9/6/2022,5:40,14.29,28,34.55,1496.07,09/06/2022 5:40:00,,
9/6/2022,6:00,14.17,27.95,34.4,1495.61,09/06/2022 6:00:00,,
9/6/2022,6:20,14.04,27.91,34.24,1495.14,09/06/2022 6:20:00,,
9/6/2022,6:40,13.82,28.04,34.21,1494.57,09/06/2022 6:40:00,,
9/6/2022,7:00,13.57,27.99,33.96,1493.68,09/06/2022 7:00:00,,
9/6/2022,7:20,13.2,28.03,33.7,1492.46,09/06/2022 7:20:00,,
9/6/2022,7:40,13.07,28,33.57,1492,09/06/2022 7:40:00,,
9/6/2022,8:00,13.01,28.37,33.92,1492.23,09/06/2022 8:00:00,,
9/6/2022,8:20,13.07,28.09,33.67,1492.12,09/06/2022 8:20:00,,
9/6/2022,8:40,13.2,28.12,33.8,1492.57,09/06/2022 8:40:00,,
9/6/2022,9:00,13.36,28.21,34.03,1493.21,09/06/2022 9:00:00,,
9/6/2022,9:20,13.48,27.96,33.86,1493.34,09/06/2022 9:20:00,,
9/6/2022,9:40,13.54,27.8,33.73,1493.36,09/06/2022 9:40:00,,
9/6/2022,10:00,13.51,27.55,33.43,1492.95,09/06/2022 10:00:00,,
9/6/2022,10:20,13.42,27.71,33.53,1492.82,09/06/2022 10:20:00,,
9/6/2022,10:40,13.39,27.76,33.56,1492.77,09/06/2022 10:40:00,,
9/6/2022,11:00,13.45,27.6,33.43,1492.79,09/06/2022 11:00:00,,
9/6/2022,11:20,13.48,27.39,33.23,1492.65,09/06/2022 11:20:00,,
9/6/2022,11:40,13.57,27.37,33.29,1492.94,09/06/2022 11:40:00,,
9/6/2022,12:00,13.64,27.4,33.36,1493.18,09/06/2022 12:00:00,,
9/6/2022,12:20,13.7,27.4,33.41,1493.39,09/06/2022 12:20:00,,
9/6/2022,12:40,13.7,26.81,32.77,1492.69,09/06/2022 12:40:00,,
9/6/2022,13:00,13.73,27.47,33.51,1493.58,09/06/2022 13:00:00,,
9/6/2022,13:20,13.79,27.36,33.44,1493.66,09/06/2022 13:20:00,,
9/6/2022,13:40,13.92,27.32,33.49,1494.02,09/06/2022 13:40:00,,
9/6/2022,14:00,13.89,27.32,33.47,1493.92,09/06/2022 14:00:00,,
9/6/2022,14:20,13.92,27.29,33.47,1494,09/06/2022 14:20:00,,
9/6/2022,14:40,13.89,27.38,33.54,1494,09/06/2022 14:40:00,,
9/6/2022,15:00,13.86,27.36,33.49,1493.87,09/06/2022 15:00:00,,
9/6/2022,15:20,13.79,27.4,33.49,1493.71,09/06/2022 15:20:00,,
9/6/2022,15:40,13.64,27.35,33.31,1493.13,09/06/2022 15:40:00,,
9/6/2022,16:00,13.57,27.28,33.19,1492.83,09/06/2022 16:00:00,,
9/6/2022,16:20,13.64,27.15,33.09,1492.88,09/06/2022 16:20:00,,
9/6/2022,16:40,13.95,27.03,33.19,1493.78,09/06/2022 16:40:00,,
9/6/2022,17:00,14.38,26.98,33.48,1495.16,09/06/2022 17:00:00,,
9/6/2022,17:20,14.75,27.08,33.89,1496.5,09/06/2022 17:20:00,,
9/6/2022,17:40,14.88,27,33.89,1496.8,09/06/2022 17:40:00,,
9/6/2022,18:00,14.97,26.89,33.84,1496.98,09/06/2022 18:00:00,,
9/6/2022,18:20,15,26.57,33.49,1496.69,09/06/2022 18:20:00,,
9/6/2022,18:40,15,26.74,33.69,1496.89,09/06/2022 18:40:00,,
9/6/2022,19:00,15,26.81,33.77,1496.97,09/06/2022 19:00:00,,
9/6/2022,19:20,14.97,26.72,33.64,1496.77,09/06/2022 19:20:00,,
9/6/2022,19:40,14.97,26.72,33.64,1496.77,09/06/2022 19:40:00,,
9/6/2022,20:00,14.94,26.61,33.49,1496.53,09/06/2022 20:00:00,,
9/6/2022,20:20,14.94,26.61,33.49,1496.53,09/06/2022 20:20:00,,
9/6/2022,20:40,14.94,26.56,33.44,1496.48,09/06/2022 20:40:00,,
9/6/2022,21:00,14.88,26.58,33.41,1496.3,09/06/2022 21:00:00,,
9/6/2022,21:20,14.75,26.31,33.01,1495.58,09/06/2022 21:20:00,,
9/6/2022,21:40,14.63,26.37,32.98,1495.25,09/06/2022 21:40:00,,
9/6/2022,22:00,14.54,26.34,32.88,1494.91,09/06/2022 22:00:00,,
9/6/2022,22:20,14.51,26.38,32.91,1494.86,09/06/2022 22:20:00,,
9/6/2022,22:40,14.48,26.43,32.93,1494.81,09/06/2022 22:40:00,,
9/6/2022,23:00,14.35,26.64,33.08,1494.66,09/06/2022 23:00:00,,
9/6/2022,23:20,14.29,26.59,32.98,1494.4,09/06/2022 23:20:00,,
9/6/2022,23:40,14.2,26.3,32.58,1493.74,09/06/2022 23:40:00,,
9/6/2022,0:00,14.14,26.56,32.82,1493.85,09/06/2022 0:00:00,,
9/7/2022,0:20,14.1,26.54,32.77,1493.71,09/07/2022 0:20:00,,
9/7/2022,0:40,14.04,26.36,32.52,1493.29,09/07/2022 0:40:00,,
9/7/2022,1:00,13.95,26.28,32.37,1492.89,09/07/2022 1:00:00,,
9/7/2022,1:20,13.89,26.19,32.22,1492.57,09/07/2022 1:20:00,,
9/7/2022,1:40,13.79,26.39,32.37,1492.49,09/07/2022 1:40:00,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
9/7/2022,4:40,13.7,31.1,37.45,1497.83,09/07/2022 4:40:00,,
9/7/2022,5:00,13.7,31.07,37.42,1497.8,09/07/2022 5:00:00,,
9/7/2022,5:20,13.7,30.75,37.08,1497.41,09/07/2022 5:20:00,,
9/7/2022,5:40,13.7,30.64,36.95,1497.28,09/07/2022 5:40:00,,
9/7/2022,6:00,13.7,30.66,36.98,1497.3,09/07/2022 6:00:00,,
9/7/2022,6:20,13.67,30.5,36.78,1497.01,09/07/2022 6:20:00,,
9/7/2022,6:40,13.67,30.18,36.43,1496.62,09/07/2022 6:40:00,,
9/7/2022,7:00,13.64,30.43,36.68,1496.82,09/07/2022 7:00:00,,
9/7/2022,7:20,13.61,30.8,37.05,1497.16,09/07/2022 7:20:00,,
9/7/2022,7:40,13.57,30.87,37.1,1497.14,09/07/2022 7:40:00,,
9/7/2022,8:00,13.57,30.62,36.82,1496.84,09/07/2022 8:00:00,,
9/7/2022,8:20,13.57,30.46,36.65,1496.65,09/07/2022 8:20:00,,
9/7/2022,8:40,13.54,30.34,36.5,1496.41,09/07/2022 8:40:00,,
9/7/2022,9:00,13.57,30.02,36.18,1496.12,09/07/2022 9:00:00,,
9/7/2022,9:20,13.61,29.79,35.95,1495.95,09/07/2022 9:20:00,,
9/7/2022,9:40,13.7,29.7,35.93,1496.15,09/07/2022 9:40:00,,
9/7/2022,10:00,13.86,29.74,36.11,1496.72,09/07/2022 10:00:00,,
9/7/2022,10:20,14.04,29.55,36.06,1497.11,09/07/2022 10:20:00,,
9/7/2022,10:40,14.14,29.08,35.62,1496.85,09/07/2022 10:40:00,,
9/7/2022,11:00,14.2,29.15,35.74,1497.14,09/07/2022 11:00:00,,
9/7/2022,11:20,14.23,29.15,35.77,1497.24,09/07/2022 11:20:00,,
9/7/2022,11:40,14.2,29.28,35.89,1497.3,09/07/2022 11:40:00,,
9/7/2022,12:00,14.2,29.37,35.99,1497.41,09/07/2022 12:00:00,,
9/7/2022,12:20,14.23,29.42,36.07,1497.56,09/07/2022 12:20:00,,
9/7/2022,12:40,14.29,29.89,36.64,1498.33,09/07/2022 12:40:00,,
9/7/2022,13:00,14.32,29.98,36.77,1498.54,09/07/2022 13:00:00,,
9/7/2022,13:20,14.38,29.8,36.62,1498.52,09/07/2022 13:20:00,,
9/7/2022,13:40,14.41,29.89,36.74,1498.73,09/07/2022 13:40:00,,
9/7/2022,14:00,14.45,29.95,36.85,1498.91,09/07/2022 14:00:00,,
9/7/2022,14:20,14.32,30.02,36.82,1498.59,09/07/2022 14:20:00,,
9/7/2022,14:40,14.35,30.02,36.84,1498.69,09/07/2022 14:40:00,,
9/7/2022,15:00,14.32,30.25,37.07,1498.86,09/07/2022 15:00:00,,
9/7/2022,15:20,14.38,30.16,37.02,1498.95,09/07/2022 15:20:00,,
9/7/2022,15:40,14.35,30.11,36.94,1498.8,09/07/2022 15:40:00,,
9/7/2022,16:00,14.38,30.34,37.22,1499.17,09/07/2022 16:00:00,,
9/7/2022,16:20,14.38,30.38,37.27,1499.22,09/07/2022 16:20:00,,
9/7/2022,16:40,14.38,30.27,37.14,1499.09,09/07/2022 16:40:00,,
9/7/2022,17:00,14.45,30.38,37.32,1499.42,09/07/2022 17:00:00,,
9/7/2022,17:20,14.45,30.31,37.24,1499.34,09/07/2022 17:20:00,,
9/7/2022,17:40,14.41,30.34,37.24,1499.27,09/07/2022 17:40:00,,
9/7/2022,18:00,14.32,30.27,37.09,1498.89,09/07/2022 18:00:00,,
9/7/2022,18:20,14.29,30.32,37.12,1498.84,09/07/2022 18:20:00,,
9/7/2022,18:40,14.54,30.31,37.32,1499.64,09/07/2022 18:40:00,,
9/7/2022,19:00,15.09,30.38,37.88,1501.51,09/07/2022 19:00:00,,
9/7/2022,19:20,15.31,30.35,38.04,1502.16,09/07/2022 19:20:00,,
9/7/2022,19:40,15.46,30.39,38.21,1502.69,09/07/2022 19:40:00,,
9/7/2022,20:00,15.4,30.55,38.34,1502.68,09/07/2022 20:00:00,,
9/7/2022,20:20,15.28,30.44,38.11,1502.17,09/07/2022 20:20:00,,
9/7/2022,20:40,15.25,30.47,38.11,1502.1,09/07/2022 20:40:00,,
9/7/2022,21:00,15.21,29.23,36.69,1500.54,09/07/2022 21:00:00,,
9/7/2022,21:20,15.18,30.42,38.01,1501.85,09/07/2022 21:20:00,,
9/7/2022,21:40,15.15,30.07,37.58,1501.34,09/07/2022 21:40:00,,
9/7/2022,22:00,15.18,30.49,38.08,1501.93,09/07/2022 22:00:00,,
9/7/2022,22:20,15.18,30.4,37.98,1501.83,09/07/2022 22:20:00,,
9/7/2022,22:40,15.15,30.4,37.96,1501.73,09/07/2022 22:40:00,,
9/7/2022,23:00,15.06,30.52,38.01,1501.57,09/07/2022 23:00:00,,
9/7/2022,23:20,15,30.52,37.95,1501.38,09/07/2022 23:20:00,,
9/7/2022,23:40,14.94,30.5,37.88,1501.16,09/07/2022 23:40:00,,
9/7/2022,0:00,14.85,30.48,37.78,1500.84,09/07/2022 0:00:00,,
9/8/2022,0:20,14.82,30.48,37.75,1500.74,09/08/2022 0:20:00,,
9/8/2022,0:40,14.75,30.51,37.72,1500.57,09/08/2022 0:40:00,,
9/8/2022,1:00,14.72,30.46,37.65,1500.42,09/08/2022 1:00:00,,
9/8/2022,1:20,14.69,30.08,37.2,1499.87,09/08/2022 1:20:00,,
9/8/2022,1:40,14.63,30.17,37.25,1499.77,09/08/2022 1:40:00,,
9/8/2022,2:00,14.54,29.79,36.75,1499.02,09/08/2022 2:00:00,,
9/8/2022,2:20,14.51,30.15,37.12,1499.35,09/08/2022 2:20:00,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
9/8/2022,5:20,14.2,29.69,36.34,1497.78,09/08/2022 5:20:00,,
9/8/2022,5:40,14.17,30.48,37.19,1498.63,09/08/2022 5:40:00,,
9/8/2022,6:00,14.17,30.82,37.56,1499.04,09/08/2022 6:00:00,,
9/8/2022,6:20,14.2,30.5,37.24,1498.76,09/08/2022 6:20:00,,
9/8/2022,6:40,14.23,31.09,37.91,1499.56,09/08/2022 6:40:00,,
9/8/2022,7:00,14.26,29.93,36.67,1498.28,09/08/2022 7:00:00,,
9/8/2022,7:20,14.26,30.48,37.26,1498.93,09/08/2022 7:20:00,,
9/8/2022,7:40,14.26,29.96,36.69,1498.31,09/08/2022 7:40:00,,
9/8/2022,8:00,14.26,30.18,36.94,1498.58,09/08/2022 8:00:00,,
9/8/2022,8:20,14.26,30.18,36.94,1498.58,09/08/2022 8:20:00,,
9/8/2022,8:40,14.29,30.16,36.94,1498.65,09/08/2022 8:40:00,,
9/8/2022,9:00,14.29,30.09,36.87,1498.57,09/08/2022 9:00:00,,
9/8/2022,9:20,14.32,29.89,36.67,1498.43,09/08/2022 9:20:00,,
9/8/2022,9:40,14.35,29.77,36.57,1498.39,09/08/2022 9:40:00,,
9/8/2022,10:00,14.35,29.73,36.52,1498.34,09/08/2022 10:00:00,,
9/8/2022,10:20,14.38,29.35,36.12,1497.99,09/08/2022 10:20:00,,
9/8/2022,10:40,14.45,29.32,36.15,1498.16,09/08/2022 10:40:00,,
9/8/2022,11:00,14.38,29.37,36.15,1498.01,09/08/2022 11:00:00,,
9/8/2022,11:20,14.32,29.46,36.19,1497.92,09/08/2022 11:20:00,,
9/8/2022,11:40,14.29,29.24,35.92,1497.55,09/08/2022 11:40:00,,
9/8/2022,12:00,14.35,29.46,36.22,1498.02,09/08/2022 12:00:00,,
9/8/2022,12:20,14.41,29.48,36.3,1498.25,09/08/2022 12:20:00,,
9/8/2022,12:40,14.45,29.41,36.25,1498.27,09/08/2022 12:40:00,,
9/8/2022,13:00,14.51,29.28,36.15,1498.31,09/08/2022 13:00:00,,
9/8/2022,13:20,14.57,29.3,36.23,1498.54,09/08/2022 13:20:00,,
9/8/2022,13:40,14.6,29.79,36.8,1499.22,09/08/2022 13:40:00,,
9/8/2022,14:00,14.63,29.64,36.65,1499.13,09/08/2022 14:00:00,,
9/8/2022,14:20,14.69,29.5,36.55,1499.17,09/08/2022 14:20:00,,
9/8/2022,14:40,14.72,29.28,36.33,1499.01,09/08/2022 14:40:00,,
9/8/2022,15:00,14.78,29.08,36.16,1498.97,09/08/2022 15:00:00,,
9/8/2022,15:20,14.91,28.85,36.01,1499.1,09/08/2022 15:20:00,,
9/8/2022,15:40,14.97,28.97,36.18,1499.43,09/08/2022 15:40:00,,
9/8/2022,16:00,15.15,29.03,36.41,1500.11,09/08/2022 16:00:00,,
9/8/2022,16:20,15.34,29.71,37.34,1501.5,09/08/2022 16:20:00,,
9/8/2022,16:40,15.49,29.23,36.92,1501.41,09/08/2022 16:40:00,,
9/8/2022,17:00,15.7,29.49,37.4,1502.4,09/08/2022 17:00:00,,
9/8/2022,17:20,15.98,29.49,37.63,1503.26,09/08/2022 17:20:00,,
9/8/2022,17:40,16.19,29.57,37.91,1504.02,09/08/2022 17:40:00,,
9/8/2022,18:00,16.4,29.59,38.11,1504.71,09/08/2022 18:00:00,,
9/8/2022,18:20,16.58,29.14,37.74,1504.74,09/08/2022 18:20:00,,
9/8/2022,18:40,16.71,28.84,37.5,1504.76,09/08/2022 18:40:00,,
9/8/2022,19:00,16.8,29.95,38.87,1506.34,09/08/2022 19:00:00,,
9/8/2022,19:20,16.68,30.38,39.27,1506.47,09/08/2022 19:20:00,,
9/8/2022,19:40,16.55,30.15,38.89,1505.83,09/08/2022 19:40:00,,
9/8/2022,20:00,16.43,29.61,38.16,1504.82,09/08/2022 20:00:00,,
9/8/2022,20:20,16.34,30.05,38.58,1505.05,09/08/2022 20:20:00,,
9/8/2022,20:40,16.28,30.22,38.73,1505.07,09/08/2022 20:40:00,,
9/8/2022,21:00,16.22,29.57,37.93,1504.12,09/08/2022 21:00:00,,
9/8/2022,21:20,16.13,29.94,38.28,1504.27,09/08/2022 21:20:00,,
9/8/2022,21:40,16.01,30.05,38.3,1504.02,09/08/2022 21:40:00,,
9/8/2022,22:00,15.83,30.06,38.15,1503.45,09/08/2022 22:00:00,,
9/8/2022,22:20,15.61,29.89,37.77,1502.58,09/08/2022 22:20:00,,
9/8/2022,22:40,15.43,30,37.74,1502.13,09/08/2022 22:40:00,,
9/8/2022,23:00,15.28,30,37.61,1501.65,09/08/2022 23:00:00,,
9/8/2022,23:20,15.15,29.98,37.48,1501.23,09/08/2022 23:20:00,,
9/8/2022,23:40,15,29.85,37.21,1500.59,09/08/2022 23:40:00,,
9/8/2022,0:00,14.88,29.39,36.58,1499.64,09/08/2022 0:00:00,,
9/9/2022,0:20,14.75,29.7,36.83,1499.61,09/09/2022 0:20:00,,
9/9/2022,0:40,14.63,29.75,36.77,1499.27,09/09/2022 0:40:00,,
9/9/2022,1:00,14.51,29.5,36.4,1498.58,09/09/2022 1:00:00,,
9/9/2022,1:20,14.38,29.06,35.8,1497.64,09/09/2022 1:20:00,,
9/9/2022,1:40,14.2,28.99,35.57,1496.95,09/09/2022 1:40:00,,
9/9/2022,2:00,14.04,28.81,35.24,1496.22,09/09/2022 2:00:00,,
